Timestamp ,X ,Y ,Z
1675286378.4154198 ,[0.00273054] ,[-0.00418553] ,[0.07535561]
1675286378.4349172 ,[0.00272695] ,[-0.00420246] ,[0.07521838]
1675286378.4541464 ,[0.00272407] ,[-0.004216] ,[0.07509192]
1675286378.4730082 ,[0.00352269] ,[-0.00412085] ,[0.07451188]
1675286378.4926393 ,[0.00416155] ,[-0.00404471] ,[0.07397732]
1675286378.5106122 ,[0.00387172] ,[-0.00412302] ,[0.0741027]
1675286378.5302625 ,[0.00363985] ,[-0.00418565] ,[0.07421825]
1675286378.549146 ,[0.00396851] ,[0.00261941] ,[0.07423756]
1675286378.5677578 ,[0.00423143] ,[0.00806324] ,[0.07425536]
1675286378.5876672 ,[0.00392758] ,[0.00556291] ,[0.07435895]
1675286378.6085472 ,[0.00419867] ,[0.01045119] ,[0.0742146]
1675286378.6294174 ,[0.00441552] ,[0.01436156] ,[0.07408157]
1675286378.6476939 ,[0.00407482] ,[0.01063427] ,[0.07404423]
1675286378.6693552 ,[0.00380226] ,[0.00765239] ,[0.07400982]
1675286378.6890697 ,[0.00358421] ,[0.00520061] ,[0.07428723]
1675286378.7081766 ,[0.00340977] ,[0.00327214] ,[0.07438834]
1675286378.727265 ,[0.00327023] ,[0.00172934] ,[0.07448152]
1675286378.7466428 ,[0.00315859] ,[0.00052835] ,[0.07441283]
1675286378.7668931 ,[0.00306928] ,[-0.00043244] ,[0.07434953]
1675286378.789449 ,[0.00299784] ,[-0.00123433] ,[0.07444576]
1675286378.8088179 ,[0.00294069] ,[-0.00187584] ,[0.07453444]
1675286378.8278375 ,[0.00289498] ,[-0.00238904] ,[0.07461618]
1675286378.8471189 ,[0.00314228] ,[-0.00968838] ,[0.074155]
1675286378.8656366 ,[0.00334011] ,[-0.0155276] ,[0.07372997]
1675286378.8869185 ,[0.0032145] ,[-0.01330992] ,[0.07387477]
1675286378.906761 ,[0.00311402] ,[-0.01150245] ,[0.07385366]
1675286378.9269304 ,[0.00303364] ,[-0.01005642] ,[0.0738342]
1675286378.9468224 ,[0.00296934] ,[-0.00893282] ,[0.07397084]
1675286378.964548 ,[0.0029179] ,[-0.0080339] ,[0.07409676]
1675286378.9829397 ,[0.00287676] ,[-0.00728146] ,[0.07405825]
1675286379.005225 ,[0.00284384] ,[-0.00674572] ,[0.0743319]
1675286379.0265422 ,[0.00281752] ,[-0.00631709] ,[0.0745841]
1675286379.0487888 ,[0.00331063] ,[0.00091396] ,[0.07457477]
1675286379.0696309 ,[0.0037051] ,[0.00669859] ,[0.07456617]
1675286379.0909686 ,[0.00402066] ,[0.01129293] ,[0.0747109]
1675286379.110325 ,[0.00375893] ,[0.00814612] ,[0.07477882]
1675286379.131251 ,[0.00354955] ,[0.00562864] ,[0.07484142]
1675286379.1507592 ,[0.00338205] ,[0.00361463] ,[0.07489912]
1675286379.1712554 ,[0.00324805] ,[0.0020034] ,[0.07495229]
1675286379.1907406 ,[0.00314085] ,[0.0007144] ,[0.0750013]
1675286379.2118459 ,[0.00356925] ,[0.00653836] ,[0.07495928]
1675286379.23277 ,[0.00391197] ,[0.01119728] ,[0.07492056]
1675286379.2563665 ,[0.0033951] ,[0.01482104] ,[0.07534268]
1675286379.2765548 ,[0.00325848] ,[0.01093479] ,[0.07551567]
1675286379.2957168 ,[0.00314918] ,[0.00782574] ,[0.0756751]
1675286379.314946 ,[0.00306174] ,[0.00537143] ,[0.07566746]
1675286379.3339727 ,[0.0029918] ,[0.00340797] ,[0.07566042]
1675286379.3538196 ,[0.00293585] ,[0.00183718] ,[0.07565393]
1675286379.3724217 ,[0.00289109] ,[0.00054757] ,[0.07580252]
1675286379.391082 ,[0.00285529] ,[-0.00048412] ,[0.07593947]
1675286379.4105284 ,[0.00311052] ,[-0.00816527] ,[0.07537461]
1675286379.4302745 ,[0.0033147] ,[-0.01430996] ,[0.07485402]
1675286379.4478889 ,[0.00319417] ,[-0.01233665] ,[0.07491075]
1675286379.4664516 ,[0.00309775] ,[-0.01075794] ,[0.07496304]
1675286379.4877725 ,[0.00302062] ,[-0.00946166] ,[0.07485666]
1675286379.5076327 ,[0.00295891] ,[-0.00845786] ,[0.07491319]
1675286379.5281992 ,[0.00290956] ,[-0.00765478] ,[0.07496529]
1675286379.548302 ,[0.00338423] ,[-0.00019026] ,[0.07507876]
1675286379.5677736 ,[0.00376397] ,[0.00578116] ,[0.07518334]
1675286379.5883343 ,[0.00406773] ,[0.0105912] ,[0.07512708]
1675286379.6074753 ,[0.00379657] ,[0.00758383] ,[0.07516241]
1675286379.6277428 ,[0.00357964] ,[0.0051779] ,[0.07519498]
1675286379.6481328 ,[0.0034061] ,[0.00325314] ,[0.075225]
1675286379.666829 ,[0.00326727] ,[0.00171331] ,[0.07525267]
1675286379.688736 ,[0.00315621] ,[0.00048144] ,[0.07527817]
1675286379.7109041 ,[0.00358152] ,[0.0063511] ,[0.07521448]
1675286379.7324564 ,[0.00392176] ,[0.0110466] ,[0.07515579]
1675286379.752898 ,[0.00367977] ,[0.00794759] ,[0.07518889]
1675286379.7737322 ,[0.00348618] ,[0.00546835] ,[0.07521939]
1675286379.7939303 ,[0.00333131] ,[0.00348494] ,[0.0752475]
1675286379.8134575 ,[0.00320742] ,[0.0018982] ,[0.07527342]
1675286379.8316178 ,[0.00310831] ,[0.0006288] ,[0.0752973]
1675286379.8514183 ,[0.00302902] ,[-0.00038672] ,[0.07531931]
1675286379.8694723 ,[0.0029656] ,[-0.00119913] ,[0.0753396]
1675286379.888673 ,[0.00291486] ,[-0.00184905] ,[0.0753583]
1675286379.9089613 ,[0.00287428] ,[-0.00233571] ,[0.07522097]
1675286379.9292898 ,[0.00284182] ,[-0.00272502] ,[0.07509441]
1675286379.951033 ,[0.00281585] ,[-0.00306972] ,[0.07513233]
1675286379.9763508 ,[0.00279508] ,[-0.00334546] ,[0.07516728]
1675286379.9963057 ,[0.00329263] ,[0.00325599] ,[0.07526495]
1675286380.0157902 ,[0.0031765] ,[0.00174817] ,[0.07513495]
1675286380.0367653 ,[0.0030836] ,[0.00054192] ,[0.07501514]
1675286380.060344 ,[0.00300928] ,[-0.00045634] ,[0.07505928]
1675286380.0820525 ,[0.00294983] ,[-0.00125495] ,[0.07509997]
1675286380.1015604 ,[0.00290227] ,[-0.00189382] ,[0.07513746]
1675286380.127166 ,[0.00286423] ,[-0.00243788] ,[0.07532659]
1675286380.1469061 ,[0.0028338] ,[-0.00284014] ,[0.07534633]
1675286380.167009 ,[0.00280947] ,[-0.00316192] ,[0.07536452]
1675286380.1856556 ,[0.00330416] ,[0.00340268] ,[0.07544674]
1675286380.20409 ,[0.00318574] ,[0.00179916] ,[0.07561163]
1675286380.2226088 ,[0.00309101] ,[0.00051635] ,[0.0757636]
1675286380.2431562 ,[0.00301523] ,[-0.0005099] ,[0.07590366]
1675286380.2648396 ,[0.00295461] ,[-0.00133089] ,[0.07603274]
1675286380.2827077 ,[0.00290612] ,[-0.00192144] ,[0.07584257]
1675286380.3018396 ,[0.00286733] ,[-0.00239387] ,[0.07566731]
1675286380.320737 ,[0.00335046] ,[0.00408352] ,[0.07542053]
1675286380.3412793 ,[0.00322279] ,[0.00237664] ,[0.07543291]
1675286380.3605402 ,[0.00312066] ,[0.00101113] ,[0.07544433]
1675286380.3796637 ,[0.00303896] ,[-4.80195593e-05] ,[0.07530029]
1675286380.397956 ,[0.0029736] ,[-0.00089533] ,[0.07516754]
1675286380.4156005 ,[0.00292132] ,[-0.00157318] ,[0.0750452]
1675286380.4359474 ,[0.0028795] ,[-0.0021487] ,[0.07508702]
1675286380.4545612 ,[0.00284605] ,[-0.0026091] ,[0.07512555]
1675286380.4736474 ,[0.00281929] ,[-0.00294415] ,[0.07500651]
1675286380.4936137 ,[0.00279789] ,[-0.00321216] ,[0.0748968]
1675286380.5122063 ,[0.00329493] ,[0.0033622] ,[0.0750157]
1675286380.531765 ,[0.00369255] ,[0.00862147] ,[0.07512529]
1675286380.5495663 ,[0.00349648] ,[0.00600664] ,[0.07516083]
1675286380.5677648 ,[0.00333962] ,[0.00391476] ,[0.07519359]
1675286380.5866485 ,[0.00321413] ,[0.00224124] ,[0.07522378]
1675286380.6055841 ,[0.00311374] ,[0.00090242] ,[0.07525161]
1675286380.6247208 ,[0.00303344] ,[-0.00016864] ,[0.07527726]
1675286380.6433754 ,[0.0029692] ,[-0.00102547] ,[0.0753009]
1675286380.6633234 ,[0.00291781] ,[-0.00171093] ,[0.07532268]
1675286380.6830618 ,[0.0028767] ,[-0.00222602] ,[0.0751882]
1675286380.7030718 ,[0.00284382] ,[-0.00263808] ,[0.07506426]
1675286380.7231665 ,[0.00281752] ,[-0.00300096] ,[0.0751046]
1675286380.743076 ,[0.00279648] ,[-0.00325799] ,[0.07498722]
1675286380.7635949 ,[0.00277966] ,[-0.00346359] ,[0.07487904]
1675286380.7825763 ,[0.00328036] ,[0.00319384] ,[0.07484671]
1675286380.8023157 ,[0.00368092] ,[0.00851957] ,[0.07481692]
1675286380.8236284 ,[0.00400135] ,[0.01274678] ,[0.07494211]
1675286380.8434727 ,[0.00374351] ,[0.00933955] ,[0.07483747]
1675286380.8626852 ,[0.00353724] ,[0.00661373] ,[0.07474104]
1675286380.8812547 ,[0.00337223] ,[0.00443304] ,[0.07465216]
1675286380.899934 ,[0.00324022] ,[0.00268848] ,[0.07457026]
1675286380.920007 ,[0.00364878] ,[0.00811472] ,[0.07456214]
1675286380.9399884 ,[0.00397561] ,[0.01245548] ,[0.07455467]
1675286380.9590485 ,[0.00423706] ,[0.01592784] ,[0.07454778]
1675286380.9773018 ,[0.0044462] ,[0.01873888] ,[0.0743888]
1675286380.9974442 ,[0.0046135] ,[0.02098743] ,[0.07424229]
1675286381.0155916 ,[0.00474731] ,[0.02275256] ,[0.07425989]
1675286381.033472 ,[0.00485435] ,[0.02416437] ,[0.07427611]
1675286381.0532415 ,[0.0044258] ,[0.01847162] ,[0.0742237]
1675286381.072559 ,[0.00408295] ,[0.01391735] ,[0.07417539]
1675286381.0927746 ,[0.00380867] ,[0.01027388] ,[0.07413087]
1675286381.1120844 ,[0.00358925] ,[0.00732581] ,[0.0742444]
1675286381.1317205 ,[0.00341372] ,[0.00496734] ,[0.07434903]
1675286381.1494963 ,[0.00378745] ,[0.0099357] ,[0.07435828]
1675286381.1679122 ,[0.00408642] ,[0.01391016] ,[0.0743668]
1675286381.1864948 ,[0.00381143] ,[0.01026758] ,[0.07430729]
1675286381.2059762 ,[0.00359143] ,[0.00735349] ,[0.07425244]
1675286381.2247245 ,[0.00341543] ,[0.0050222] ,[0.07420189]
1675286381.2433605 ,[0.00299778] ,[0.00987591] ,[0.07468049]
1675286381.2648227 ,[0.00266367] ,[0.01375866] ,[0.07512157]
1675286381.2822711 ,[0.00267325] ,[0.01014585] ,[0.0750029]
1675286381.3012636 ,[0.00268092] ,[0.00725557] ,[0.07489353]
1675286381.3211458 ,[0.00268707] ,[0.00491008] ,[0.0749473]
1675286381.34037 ,[0.00269199] ,[0.00306693] ,[0.07484229]
1675286381.3593912 ,[0.00269593] ,[0.00159242] ,[0.07474552]
1675286381.3787725 ,[0.00269909] ,[0.00037956] ,[0.07481089]
1675286381.3983085 ,[0.00270162] ,[-0.00059071] ,[0.07487114]
1675286381.4160075 ,[0.00270365] ,[-0.0013669] ,[0.07492667]
1675286381.4353178 ,[0.00270528] ,[-0.00198783] ,[0.07497785]
1675286381.453727 ,[0.00322075] ,[0.00433747] ,[0.07509047]
1675286381.472551 ,[0.00363312] ,[0.00939751] ,[0.07519427]
1675286381.4921198 ,[0.003963] ,[0.01344531] ,[0.07528993]
1675286381.5111313 ,[0.00422688] ,[0.01671645] ,[0.07522545]
1675286381.5312133 ,[0.00443798] ,[0.0193331] ,[0.07516603]
1675286381.5491803 ,[0.00409267] ,[0.01457099] ,[0.07519845]
1675286381.5676415 ,[0.00381643] ,[0.01076127] ,[0.07522833]
1675286381.58732 ,[0.00410959] ,[0.0145686] ,[0.07516869]
1675286381.606015 ,[0.00434411] ,[0.01761423] ,[0.07511372]
1675286381.6259735 ,[0.00453171] ,[0.02005047] ,[0.07506306]
1675286381.6457305 ,[0.0041676] ,[0.0151773] ,[0.074949]
1675286381.6650143 ,[0.00387632] ,[0.01127871] ,[0.07484388]
1675286381.683365 ,[0.00364329] ,[0.00815982] ,[0.07474701]
1675286381.7028935 ,[0.00345687] ,[0.00566468] ,[0.07465773]
1675286381.7212183 ,[0.0038219] ,[0.01049047] ,[0.07464282]
1675286381.7407846 ,[0.00359975] ,[0.00752898] ,[0.07456171]
1675286381.7595603 ,[0.00342203] ,[0.00515978] ,[0.07448695]
1675286381.7787254 ,[0.00327985] ,[0.00323115] ,[0.07457262]
1675286381.799838 ,[0.00316612] ,[0.00168827] ,[0.07465158]
1675286381.819914 ,[0.00358929] ,[0.00730913] ,[0.07463716]
1675286381.8428595 ,[0.00392782] ,[0.01180561] ,[0.07462387]
1675286381.865198 ,[0.00419863] ,[0.01540256] ,[0.07461163]
1675286381.8850617 ,[0.00441526] ,[0.0183133] ,[0.07444771]
1675286381.9034293 ,[0.00458854] ,[0.02064163] ,[0.07429664]
1675286381.922653 ,[0.00421299] ,[0.01561545] ,[0.07439724]
1675286381.9432468 ,[0.00414696] ,[0.0249706] ,[0.07507151]
1675286381.9624088 ,[0.00409413] ,[0.03245425] ,[0.07569293]
1675286381.9816792 ,[0.00381745] ,[0.0250645] ,[0.07568408]
1675286382.000642 ,[0.0035961] ,[0.01915263] ,[0.07567593]
1675286382.0200305 ,[0.00341902] ,[0.01442307] ,[0.07566842]
1675286382.039468 ,[0.00379153] ,[0.01749454] ,[0.07557431]
1675286382.0590837 ,[0.00408952] ,[0.01995146] ,[0.07548758]
1675286382.0774982 ,[0.00432789] ,[0.0218836] ,[0.07556029]
1675286382.0982242 ,[0.00451858] ,[0.02342905] ,[0.0756273]
1675286382.1168418 ,[0.00415695] ,[0.01784312] ,[0.07562361]
1675286382.1358204 ,[0.00386764] ,[0.01337432] ,[0.07562021]
1675286382.1543424 ,[0.0036362] ,[0.00986608] ,[0.07530796]
1675286382.1745439 ,[0.00345104] ,[0.00699266] ,[0.0753293]
1675286382.1939824 ,[0.00330292] ,[0.00469392] ,[0.07534897]
1675286382.2133234 ,[0.00369859] ,[0.0097101] ,[0.07527991]
1675286382.231789 ,[0.00401511] ,[0.01372284] ,[0.07521627]
1675286382.2507796 ,[0.00375415] ,[0.01011091] ,[0.07509024]
1675286382.2704635 ,[0.00354539] ,[0.00722136] ,[0.0749741]
1675286382.289761 ,[0.00389254] ,[0.01169847] ,[0.07508707]
1675286382.309916 ,[0.00417025] ,[0.01538022] ,[0.07473329]
1675286382.3306332 ,[0.0043924] ,[0.01832538] ,[0.07440725]
1675286382.3486693 ,[0.00405594] ,[0.01379223] ,[0.07434464]
1675286382.3682761 ,[0.00378677] ,[0.01016569] ,[0.07428695]
1675286382.3869164 ,[0.00357144] ,[0.00723119] ,[0.07438834]
1675286382.4057307 ,[0.00391334] ,[0.01173875] ,[0.07439459]
1675286382.425118 ,[0.00418684] ,[0.01534458] ,[0.07440036]
1675286382.4460938 ,[0.00389147] ,[0.01140713] ,[0.0743383]
1675286382.4677286 ,[0.00365517] ,[0.00825715] ,[0.07428111]
1675286382.486839 ,[0.00346614] ,[0.00573717] ,[0.0742284]
1675286382.505967 ,[0.00331491] ,[0.00372121] ,[0.07417983]
1675286382.5265827 ,[0.00319393] ,[0.00207519] ,[0.07428962]
1675286382.5458953 ,[0.00361132] ,[0.00761357] ,[0.07430363]
1675286382.5663211 ,[0.00394521] ,[0.01204408] ,[0.07431653]
1675286382.5864327 ,[0.00421231] ,[0.01555513] ,[0.07448108]
1675286382.6077464 ,[0.00442598] ,[0.01836374] ,[0.07463272]
1675286382.629921 ,[0.00459689] ,[0.02061039] ,[0.07477248]
1675286382.650469 ,[0.00473361] ,[0.02240746] ,[0.07490128]
1675286382.6701965 ,[0.00484296] ,[0.02384485] ,[0.07501999]
1675286382.6893163 ,[0.00441627] ,[0.01817249] ,[0.07506395]
1675286382.7090242 ,[0.00407491] ,[0.01363456] ,[0.07510445]
1675286382.7285573 ,[0.00380182] ,[0.0100042] ,[0.07514179]
1675286382.7479074 ,[0.00409752] ,[0.01395506] ,[0.07508901]
1675286382.7668004 ,[0.00433406] ,[0.01711554] ,[0.07504037]
1675286382.786318 ,[0.00452328] ,[0.0196771] ,[0.0748429]
1675286382.8067374 ,[0.00467463] ,[0.02172611] ,[0.07466092]
1675286382.8256135 ,[0.00428154] ,[0.01647649] ,[0.07473303]
1675286382.844832 ,[0.00369021] ,[0.01902879] ,[0.07517011]
1675286382.8646898 ,[0.00321715] ,[0.02107039] ,[0.07557293]
1675286382.8830662 ,[0.00362974] ,[0.02277342] ,[0.07563901]
1675286382.9035654 ,[0.0039598] ,[0.02413558] ,[0.07569991]
1675286382.9235244 ,[0.00422383] ,[0.02522506] ,[0.07575604]
1675286382.943078 ,[0.00443504] ,[0.02612951] ,[0.07565512]
1675286382.963733 ,[0.00460399] ,[0.0268528] ,[0.07556212]
1675286382.982785 ,[0.00422497] ,[0.02060928] ,[0.07540903]
1675286383.0032473 ,[0.00392176] ,[0.01561441] ,[0.07526795]
1675286383.021482 ,[0.00419335] ,[0.01847382] ,[0.07505267]
1675286383.043329 ,[0.00441061] ,[0.02072769] ,[0.07500689]
1675286383.0645533 ,[0.0045844] ,[0.02253054] ,[0.07496471]
1675286383.0835154 ,[0.00420926] ,[0.01711742] ,[0.07501302]
1675286383.1037834 ,[0.00390914] ,[0.01278691] ,[0.07505754]
1675286383.1223485 ,[0.00366905] ,[0.0093225] ,[0.07509858]
1675286383.1425352 ,[0.00347698] ,[0.00658425] ,[0.07498184]
1675286383.1610112 ,[0.00332333] ,[0.00439367] ,[0.07487425]
1675286383.1813836 ,[0.00371458] ,[0.00946314] ,[0.07484247]
1675286383.2004614 ,[0.00402756] ,[0.01351853] ,[0.07481319]
1675286383.2188644 ,[0.00376377] ,[0.00990749] ,[0.07487338]
1675286383.2370281 ,[0.00355274] ,[0.00701866] ,[0.07492886]
1675286383.256677 ,[0.00338392] ,[0.0047409] ,[0.07482544]
1675286383.2768657 ,[0.00324887] ,[0.00291872] ,[0.07473012]
1675286383.2979264 ,[0.00314083] ,[0.00146103] ,[0.07464227]
1675286383.3167434 ,[0.00305441] ,[0.00029492] ,[0.07456131]
1675286383.3370118 ,[0.00298528] ,[-0.0006379] ,[0.0744867]
1675286383.3568811 ,[0.00292998] ,[-0.00135055] ,[0.07426338]
1675286383.3769426 ,[0.00339991] ,[0.00490116] ,[0.07412687]
1675286383.3974233 ,[0.00377584] ,[0.00990237] ,[0.07400105]
1675286383.4163702 ,[0.00407657] ,[0.01386972] ,[0.07403773]
1675286383.4383717 ,[0.00431714] ,[0.01704339] ,[0.07407154]
1675286383.4588575 ,[0.00450958] ,[0.01958211] ,[0.0741027]
1675286383.4790459 ,[0.00466352] ,[0.02164628] ,[0.07397879]
1675286383.49826 ,[0.00478665] ,[0.02329737] ,[0.07386459]
1675286383.5162294 ,[0.00437098] ,[0.01772943] ,[0.07399916]
1675286383.5362835 ,[0.00403844] ,[0.01327505] ,[0.07412319]
1675286383.5542948 ,[0.00377241] ,[0.00974481] ,[0.07408294]
1675286383.5737183 ,[0.00355959] ,[0.00688738] ,[0.0742004]
1675286383.5933962 ,[0.00338934] ,[0.00460146] ,[0.07430866]
1675286383.613224 ,[0.00325314] ,[0.00277277] ,[0.07440843]
1675286383.6329772 ,[0.00314419] ,[0.00130987] ,[0.07450039]
1675286383.6517427 ,[0.00357119] ,[0.00702818] ,[0.07434531]
1675286383.6710308 ,[0.00391279] ,[0.01160266] ,[0.07420239]
1675286383.6906393 ,[0.00367189] ,[0.00840674] ,[0.07415594]
1675286383.7093952 ,[0.00399333] ,[0.01263878] ,[0.07433315]
1675286383.731454 ,[0.00425047] ,[0.01602422] ,[0.07449647]
1675286383.7530048 ,[0.00445617] ,[0.0187655] ,[0.07449434]
1675286383.7729948 ,[0.00462071] ,[0.0209583] ,[0.07449238]
1675286383.792166 ,[0.00423817] ,[0.01585715] ,[0.07457777]
1675286383.8111665 ,[0.0044463] ,[0.01863138] ,[0.07456927]
1675286383.8315353 ,[0.00461279] ,[0.02085054] ,[0.07456145]
1675286383.8510063 ,[0.00474596] ,[0.02265906] ,[0.0744016]
1675286383.870423 ,[0.00485248] ,[0.02410564] ,[0.07425428]
1675286383.8892984 ,[0.00442352] ,[0.01837408] ,[0.07435834]
1675286383.9084303 ,[0.00459451] ,[0.02064397] ,[0.07436705]
1675286383.9281657 ,[0.00473129] ,[0.02245965] ,[0.07437508]
1675286383.9481497 ,[0.00432653] ,[0.01709007] ,[0.07431511]
1675286383.9664505 ,[0.00400273] ,[0.0127944] ,[0.07425984]
1675286383.9861495 ,[0.00374369] ,[0.00932461] ,[0.07436347]
1675286384.0056758 ,[0.00353646] ,[0.00654881] ,[0.07445897]
1675286384.0249379 ,[0.00388484] ,[0.01118336] ,[0.07445981]
1675286384.0433602 ,[0.00364937] ,[0.00806893] ,[0.0743932]
1675286384.0628698 ,[0.003461] ,[0.00557742] ,[0.07433182]
1675286384.0810273 ,[0.00354472] ,[0.01699176] ,[0.07470977]
1675286384.1001933 ,[0.00361169] ,[0.02612282] ,[0.0750581]
1675286384.1183205 ,[0.00394502] ,[0.02684163] ,[0.07501198]
1675286384.136443 ,[0.00421167] ,[0.02741642] ,[0.07496947]
1675286384.1543376 ,[0.00391081] ,[0.0210541] ,[0.07486293]
1675286384.1737266 ,[0.00367013] ,[0.01593097] ,[0.07491929]
1675286384.1932185 ,[0.00347758] ,[0.01183246] ,[0.07497124]
1675286384.2137713 ,[0.00383772] ,[0.01544225] ,[0.0747793]
1675286384.234634 ,[0.00412581] ,[0.01832989] ,[0.07460241]
1675286384.2536461 ,[0.00384211] ,[0.01378447] ,[0.07452464]
1675286384.2724643 ,[0.00361515] ,[0.01014815] ,[0.07445297]
1675286384.2927597 ,[0.00343359] ,[0.00723912] ,[0.07438692]
1675286384.3113308 ,[0.00328834] ,[0.00487868] ,[0.0744806]
1675286384.3303964 ,[0.00317215] ,[0.00299039] ,[0.07456695]
1675286384.34859 ,[0.00280235] ,[0.00823183] ,[0.07501716]
1675286384.369253 ,[0.00250653] ,[0.01242483] ,[0.07543207]
1675286384.3871589 ,[0.0030609] ,[0.01584905] ,[0.0755093]
1675286384.405744 ,[0.00350439] ,[0.01858822] ,[0.07558047]
1675286384.42448 ,[0.00385917] ,[0.02081249] ,[0.07549342]
1675286384.443695 ,[0.00362883] ,[0.01573654] ,[0.07550039]
1675286384.4633415 ,[0.00344455] ,[0.01167578] ,[0.07550681]
1675286384.4821365 ,[0.00329714] ,[0.0084272] ,[0.07551272]
1675286384.5029569 ,[0.00317921] ,[0.00582838] ,[0.07551818]
1675286384.5214238 ,[0.00308487] ,[0.0037164] ,[0.07567778]
1675286384.542125 ,[0.00300941] ,[0.00202689] ,[0.07582487]
1675286384.5607193 ,[0.00294905] ,[0.00074158] ,[0.0756513]
1675286384.5801182 ,[0.00290077] ,[-0.00028659] ,[0.07549134]
1675286384.6010315 ,[0.00286215] ,[-0.00110905] ,[0.07534391]
1675286384.6219509 ,[0.00334542] ,[0.00505496] ,[0.07527542]
1675286384.643224 ,[0.00373203] ,[0.00998602] ,[0.0752123]
1675286384.6634943 ,[0.00404131] ,[0.0139307] ,[0.07515413]
1675286384.6819715 ,[0.00377455] ,[0.01023111] ,[0.0751877]
1675286384.7016084 ,[0.00356115] ,[0.00727147] ,[0.07521865]
1675286384.7211423 ,[0.00339043] ,[0.00497062] ,[0.07493805]
1675286384.7405386 ,[0.00325387] ,[0.00312999] ,[0.07467946]
1675286384.759268 ,[0.00314462] ,[0.00159074] ,[0.07475024]
1675286384.7787116 ,[0.00305722] ,[0.00035941] ,[0.07481548]
1675286384.7973552 ,[0.00298732] ,[-0.00062557] ,[0.07487561]
1675286384.8155124 ,[0.00344556] ,[0.00540854] ,[0.07499648]
1675286384.8361657 ,[0.00381214] ,[0.01023568] ,[0.07510788]
1675286384.854096 ,[0.00359123] ,[0.00727521] ,[0.07514509]
1675286384.874063 ,[0.00341451] ,[0.00490689] ,[0.07517939]
1675286384.8944128 ,[0.00327314] ,[0.00301228] ,[0.075211]
1675286384.9145696 ,[0.00367421] ,[0.00831868] ,[0.07530559]
1675286384.9338028 ,[0.00399505] ,[0.01256364] ,[0.07539276]
1675286384.9528537 ,[0.00373755] ,[0.00917067] ,[0.07525309]
1675286384.9708667 ,[0.00353156] ,[0.00645634] ,[0.07512437]
1675286384.989534 ,[0.00336676] ,[0.00425166] ,[0.0751603]
1675286385.0092597 ,[0.00323493] ,[0.00248797] ,[0.07519341]
1675286385.0287654 ,[0.00312948] ,[0.0010771] ,[0.07522393]
1675286385.048532 ,[0.00304511] ,[-5.15293292e-05] ,[0.07525206]
1675286385.0674038 ,[0.00297763] ,[-0.00095435] ,[0.07527798]
1675286385.0866258 ,[0.00343782] ,[0.00514549] ,[0.07536733]
1675286385.1057885 ,[0.00380595] ,[0.01002522] ,[0.07544968]
1675286385.126443 ,[0.00410045] ,[0.01392884] ,[0.07552557]
1675286385.1459653 ,[0.00382187] ,[0.01022954] ,[0.07553006]
1675286385.165204 ,[0.00359901] ,[0.00727012] ,[0.0755342]
1675286385.1837502 ,[0.00393489] ,[0.01179122] ,[0.0752982]
1675286385.202943 ,[0.00420358] ,[0.01540791] ,[0.07508069]
1675286385.2217548 ,[0.00390436] ,[0.01137953] ,[0.07527463]
1675286385.240479 ,[0.00417914] ,[0.01504498] ,[0.07521161]
1675286385.2598372 ,[0.00439896] ,[0.01797715] ,[0.07515353]
1675286385.2793202 ,[0.00406063] ,[0.01346752] ,[0.07518719]
1675286385.2997444 ,[0.00378997] ,[0.00985985] ,[0.07521822]
1675286385.319444 ,[0.00408761] ,[0.01382889] ,[0.07515962]
1675286385.339365 ,[0.00432571] ,[0.01700395] ,[0.07510562]
1675286385.3581858 ,[0.00451617] ,[0.01951066] ,[0.0752085]
1675286385.3771267 ,[0.00415437] ,[0.0146938] ,[0.07523786]
1675286385.3959768 ,[0.00386492] ,[0.01084034] ,[0.07526492]
1675286385.4147978 ,[0.00414753] ,[0.01457961] ,[0.07535532]
1675286385.4353387 ,[0.00437361] ,[0.01757084] ,[0.07543863]
1675286385.4537644 ,[0.00404029] ,[0.01314162] ,[0.07544995]
1675286385.4725263 ,[0.00377364] ,[0.00959826] ,[0.07546039]
1675286385.4907093 ,[0.00356032] ,[0.00676362] ,[0.07547002]
1675286385.5101135 ,[0.00338967] ,[0.00452922] ,[0.07532432]
1675286385.5323272 ,[0.00325316] ,[0.00274177] ,[0.07519005]
1675286385.5526786 ,[0.00365811] ,[0.00813376] ,[0.07513368]
1675286385.5710802 ,[0.00398207] ,[0.01244721] ,[0.07508173]
1675286385.5898795 ,[0.00424122] ,[0.01586465] ,[0.0751865]
1675286385.609373 ,[0.00444853] ,[0.01863156] ,[0.07513041]
1675286385.628847 ,[0.00461436] ,[0.02084488] ,[0.07507872]
1675286385.647733 ,[0.00423284] ,[0.01576017] ,[0.07511827]
1675286385.6675992 ,[0.00392763] ,[0.01169242] ,[0.07515472]
1675286385.688915 ,[0.00368347] ,[0.00847151] ,[0.07503375]
1675286385.7099178 ,[0.00348814] ,[0.00589484] ,[0.07492227]
1675286385.7313225 ,[0.00333189] ,[0.00380029] ,[0.07497409]
1675286385.7522244 ,[0.00372105] ,[0.00897988] ,[0.07493466]
1675286385.7736592 ,[0.00403237] ,[0.01312339] ,[0.07489832]
1675286385.7948663 ,[0.00376725] ,[0.00958288] ,[0.07495202]
1675286385.8159053 ,[0.00355515] ,[0.00675051] ,[0.07500151]
